label	variable	group	Pseudotime	value	sd
RamDA_00h_E03	cluster_4	00h	0.124846729125212	-1.39007932710465	0.203034910376188
RamDA_00h_E03	cluster_5	00h	0.124846729125212	1.00246621001086	0.252080008377261
RamDA_00h_E03	cluster_6	00h	0.124846729125212	0.349684744387663	0.366470416142498
RamDA_00h_E03	cluster_7	00h	0.124846729125212	-0.678718654835679	0.416662651790031
RamDA_00h_E04	cluster_1	00h	0.0486345472690091	-0.842258673815702	0.689620321045305
RamDA_00h_E04	cluster_2	00h	0.0486345472690091	1.76364199591271	0.259675638914641
RamDA_00h_E04	cluster_3	00h	0.0486345472690091	0.228389116312514	1.04723972717733
RamDA_00h_E04	cluster_4	00h	0.0486345472690091	-1.58817180030565	0.387466645899381
RamDA_00h_E04	cluster_5	00h	0.0486345472690091	1.0388486260323	0.382877502392532
RamDA_00h_E04	cluster_6	00h	0.0486345472690091	0.235183100184974	0.495079443001127
RamDA_00h_E04	cluster_7	00h	0.0486345472690091	-1.09375024044932	0.525053549230559
RamDA_00h_E05	cluster_1	00h	0.061842416730525	-0.840472717293412	0.661288081482331
RamDA_00h_E05	cluster_2	00h	0.061842416730525	1.70717262547129	0.228171158294948
RamDA_00h_E05	cluster_3	00h	0.061842416730525	0.162349747653812	0.995377969577994
RamDA_00h_E05	cluster_4	00h	0.061842416730525	-1.55550931956897	0.348749962790845
RamDA_00h_E05	cluster_5	00h	0.061842416730525	1.03151246644341	0.357563091262181
RamDA_00h_E05	cluster_6	00h	0.061842416730525	0.253424515743054	0.46501218326453
RamDA_00h_E05	cluster_7	00h	0.061842416730525	-1.02577840782064	0.490833082199965
RamDA_00h_E06	cluster_1	00h	0.123572430689247	-0.831077844407048	0.544346935930032
RamDA_00h_E06	cluster_2	00h	0.123572430689247	1.44080401135293	0.135581531681872
RamDA_00h_E06	cluster_3	00h	0.123572430689247	-0.149347009264401	0.781705492426701
RamDA_00h_E06	cluster_4	00h	0.123572430689247	-1.39366104760166	0.205063596546312
RamDA_00h_E06	cluster_5	00h	0.123572430689247	1.002909701045	0.253973962291959
RamDA_00h_E06	cluster_6	00h	0.123572430689247	0.347515425291873	0.367630317238659
RamDA_00h_E06	cluster_7	00h	0.123572430689247	-0.686281618977094	0.416698548596904
RamDA_00h_E07	cluster_1	00h	0.092331908384873	-0.836114713092409	0.600367082657422
RamDA_00h_E07	cluster_2	00h	0.092331908384873	1.57625732992848	0.167036450791759
RamDA_00h_E07	cluster_3	00h	0.092331908384873	0.00911740921720114	0.883919053420072
RamDA_00h_E07	cluster_4	00h	0.092331908384873	-1.47806233848649	0.268349992503717
RamDA_00h_E07	cluster_5	00h	0.092331908384873	1.01585144006655	0.303426141734399
RamDA_00h_E07	cluster_6	00h	0.092331908384873	0.297520832484286	0.407160494590277
RamDA_00h_E07	cluster_7	00h	0.092331908384873	-0.863939761104216	0.435696333388345
RamDA_00h_E08	cluster_1	00h	0.123227269069604	-0.831137469126307	0.544931582496963
RamDA_00h_E08	cluster_2	00h	0.123227269069604	1.44230931624763	0.13568338204461
RamDA_00h_E08	cluster_3	00h	0.123227269069604	-0.147589584972999	0.782771793558068
RamDA_00h_E08	cluster_4	00h	0.123227269069604	-1.39462918880246	0.205621713943357
RamDA_00h_E08	cluster_5	00h	0.123227269069604	1.00303104136816	0.254488631626567
RamDA_00h_E08	cluster_6	00h	0.123227269069604	0.346929699926338	0.367950628202879
RamDA_00h_E08	cluster_7	00h	0.123227269069604	-0.688325651006499	0.416717239375012
RamDA_00h_E09	cluster_1	00h	0.03558271478374	-0.843993877688752	0.718719335397648
RamDA_00h_E09	cluster_2	00h	0.03558271478374	1.81937249206498	0.29260153859779
RamDA_00h_E09	cluster_3	00h	0.03558271478374	0.293536622639227	1.1004491660997
RamDA_00h_E09	cluster_4	00h	0.03558271478374	-1.62019220360113	0.427390104518709
RamDA_00h_E09	cluster_5	00h	0.03558271478374	1.04625845508208	0.4089331023164
RamDA_00h_E09	cluster_6	00h	0.03558271478374	0.217408559791583	0.527210423165754
RamDA_00h_E09	cluster_7	00h	0.03558271478374	-1.16029280578342	0.563824891484217
RamDA_00h_E10	cluster_1	00h	0.079459279940306	-0.83800662152044	0.625320016318419
RamDA_00h_E10	cluster_2	00h	0.079459279940306	1.63165217962228	0.190313236743648
RamDA_00h_E10	cluster_3	00h	0.079459279940306	0.0739746344413386	0.929541205968247
RamDA_00h_E10	cluster_4	00h	0.079459279940306	-1.51121442748896	0.300510237050703
RamDA_00h_E10	cluster_5	00h	0.079459279940306	1.02218181659069	0.325547614421874
RamDA_00h_E10	cluster_6	00h	0.079459279940306	0.27846495836135	0.429436599258298
RamDA_00h_E10	cluster_7	00h	0.079459279940306	-0.933353289130325	0.454590738663015
RamDA_00h_E11	cluster_1	00h	0.126750298457632	-0.830524412727331	0.538999803396065
RamDA_00h_E11	cluster_2	00h	0.126750298457632	1.42693534355565	0.134925700095357
RamDA_00h_E11	cluster_3	00h	0.126750298457632	-0.165531795840083	0.771951562836296
RamDA_00h_E11	cluster_4	00h	0.126750298457632	-1.38470693228829	0.2000992859677
RamDA_00h_E11	cluster_5	00h	0.126750298457632	1.00181691332516	0.249268899328325
RamDA_00h_E11	cluster_6	00h	0.126750298457632	0.352945570652562	0.364804072240102
RamDA_00h_E11	cluster_7	00h	0.126750298457632	-0.667372107557406	0.416704612246122
RamDA_00h_E12	cluster_1	00h	0.090569025504171	-0.83637924691505	0.603718571911934
RamDA_00h_E12	cluster_2	00h	0.090569025504171	1.58385625604114	0.169947719088188
RamDA_00h_E12	cluster_3	00h	0.090569025504171	0.0180152211922574	0.890042997267934
RamDA_00h_E12	cluster_4	00h	0.090569025504171	-1.48265020723533	0.272577208517832
RamDA_00h_E12	cluster_5	00h	0.090569025504171	1.01668884822452	0.306393360181209
RamDA_00h_E12	cluster_6	00h	0.090569025504171	0.294865306183376	0.410013321934007
RamDA_00h_E12	cluster_7	00h	0.090569025504171	-0.873559041599399	0.437891743648905
RamDA_00h_F01	cluster_1	00h	0.191416872732116	-0.8175537219153	0.445678121095439
RamDA_00h_F01	cluster_2	00h	0.191416872732116	1.14168300672428	0.203244117504623
RamDA_00h_F01	cluster_3	00h	0.191416872732116	-0.492204424544527	0.598412784234786
RamDA_00h_F01	cluster_4	00h	0.191416872732116	-1.18653345820065	0.183776198499272
RamDA_00h_F01	cluster_5	00h	0.191416872732116	0.988813961214179	0.172278695183505
RamDA_00h_F01	cluster_6	00h	0.191416872732116	0.477483541169625	0.352559588625248
RamDA_00h_F01	cluster_7	00h	0.191416872732116	-0.249760230848033	0.466993059689214
RamDA_00h_F02	cluster_1	00h	0.051373058292974	-0.841891491001607	0.683651763335427
RamDA_00h_F02	cluster_2	00h	0.051373058292974	1.75194118885413	0.252972940226123
RamDA_00h_F02	cluster_3	00h	0.051373058292974	0.214708037196189	1.0363172860049
RamDA_00h_F02	cluster_4	00h	0.051373058292974	-1.58142654177049	0.379286433904505
RamDA_00h_F02	cluster_5	00h	0.051373058292974	1.03731069900547	0.377539062541075
RamDA_00h_F02	cluster_6	00h	0.051373058292974	0.238938873018331	0.488629483273692
RamDA_00h_F02	cluster_7	00h	0.051373058292974	-1.07972270651582	0.517512191016646
RamDA_00h_F03	cluster_1	00h	0.0518846985633851	-0.841822733970583	0.682542047453753
RamDA_00h_F03	cluster_2	00h	0.0518846985633851	1.74975473228369	0.251729723544027
RamDA_00h_F03	cluster_3	00h	0.0518846985633851	0.212151394599167	1.03428627707919
RamDA_00h_F03	cluster_4	00h	0.0518846985633851	-1.58016496939416	0.377766453172199
RamDA_00h_F03	cluster_5	00h	0.0518846985633851	1.03702420751322	0.376546795252386
RamDA_00h_F03	cluster_6	00h	0.0518846985633851	0.239641889425641	0.487436451089924
RamDA_00h_F03	cluster_7	00h	0.0518846985633851	-1.07709863320255	0.516127961680288
RamDA_00h_F04	cluster_1	00h	0.080692708903639	-0.837829096212042	0.622880640013654
RamDA_00h_F04	cluster_2	00h	0.080692708903639	1.62635315892798	0.187896250837431
RamDA_00h_F04	cluster_3	00h	0.080692708903639	0.0677713666788446	0.925078661070569
RamDA_00h_F04	cluster_4	00h	0.080692708903639	-1.50807074718921	0.297305002599051
RamDA_00h_F04	cluster_5	00h	0.080692708903639	1.0215548917137	0.323381885667993
RamDA_00h_F04	cluster_6	00h	0.080692708903639	0.280259202419837	0.427159892990714
RamDA_00h_F04	cluster_7	00h	0.080692708903639	-0.92678045782033	0.452494603030774
RamDA_00h_F05	cluster_1	00h	0.106228119676851	-0.833960305525787	0.574667653066308
RamDA_00h_F05	cluster_2	00h	0.106228119676851	1.51619848801049	0.147879817706404
RamDA_00h_F05	cluster_3	00h	0.106228119676851	-0.0611976030057913	0.837000864201433
RamDA_00h_F05	cluster_4	00h	0.106228119676851	-1.44128678346749	0.237270309928569
RamDA_00h_F05	cluster_5	00h	0.106228119676851	1.0096263707596	0.280708057377553
RamDA_00h_F05	cluster_6	00h	0.106228119676851	0.31903590289742	0.386963919057133
RamDA_00h_F05	cluster_7	00h	0.106228119676851	-0.786681845007302	0.422717585980934
RamDA_00h_F06	cluster_1	00h	0.073334761886106	-0.838877787578425	0.63758555775802
RamDA_00h_F06	cluster_2	00h	0.073334761886106	1.65793976836376	0.202812149978732
RamDA_00h_F06	cluster_3	00h	0.073334761886106	0.104743970325486	0.951986030364376
RamDA_00h_F06	cluster_4	00h	0.073334761886106	-1.5267340104774	0.31677899747426
RamDA_00h_F06	cluster_5	00h	0.073334761886106	1.02535073940009	0.336448091408044
RamDA_00h_F06	cluster_6	00h	0.073334761886106	0.269642874706449	0.441169399998085
RamDA_00h_F06	cluster_7	00h	0.073334761886106	-0.965774527976739	0.46587574333022
RamDA_00h_F07	cluster_1	00h	0.074717964237165	-0.838682472259355	0.634793146726388
RamDA_00h_F07	cluster_2	00h	0.074717964237165	1.65200619731943	0.199920565010717
RamDA_00h_F07	cluster_3	00h	0.074717964237165	0.0977994196410501	0.946875329409633
RamDA_00h_F07	cluster_4	00h	0.074717964237165	-1.52324148153375	0.313054851028993
RamDA_00h_F07	cluster_5	00h	0.074717964237165	1.02462727422255	0.333964855364762
RamDA_00h_F07	cluster_6	00h	0.074717964237165	0.271623204264859	0.438458238747694
RamDA_00h_F07	cluster_7	00h	0.074717964237165	-0.958482300336613	0.463200812290864
RamDA_00h_F08	cluster_1	00h	0.088951918846759	-0.836620303515605	0.60681118066157
RamDA_00h_F08	cluster_2	00h	0.088951918846759	1.59082308599656	0.172701471583231
RamDA_00h_F08	cluster_3	00h	0.088951918846759	0.0261727727459047	0.895694982643975
RamDA_00h_F08	cluster_4	00h	0.088951918846759	-1.48684460719507	0.27650657117302
RamDA_00h_F08	cluster_5	00h	0.088951918846759	1.01746570943454	0.309132414820242
RamDA_00h_F08	cluster_6	00h	0.088951918846759	0.292442873198731	0.412686411836741
RamDA_00h_F08	cluster_7	00h	0.088951918846759	-0.882349583423542	0.440015394142624
RamDA_00h_F09	cluster_1	00h	0.0809507347217431	-0.837791865750334	0.622371641571212
RamDA_00h_F09	cluster_2	00h	0.0809507347217431	1.62524441643901	0.187395164502063
RamDA_00h_F09	cluster_3	00h	0.0809507347217431	0.0664733917851133	0.924147571243506
RamDA_00h_F09	cluster_4	00h	0.0809507347217431	-1.50741229315908	0.296637620416181
RamDA_00h_F09	cluster_5	00h	0.0809507347217431	1.02142424842512	0.322930075863251
RamDA_00h_F09	cluster_6	00h	0.0809507347217431	0.280635333994078	0.426687342202724
RamDA_00h_F09	cluster_7	00h	0.0809507347217431	-0.925403514775908	0.452063681488792
RamDA_00h_F10	cluster_1	00h	0.089910128002511	-0.836477649265077	0.604976557223726
RamDA_00h_F10	cluster_2	00h	0.089910128002511	1.58669534824236	0.171060322015705
RamDA_00h_F10	cluster_3	00h	0.089910128002511	0.0213395694973757	0.892341940928795
RamDA_00h_F10	cluster_4	00h	0.089910128002511	-1.48436084049458	0.274172343073556
RamDA_00h_F10	cluster_5	00h	0.089910128002511	1.01700439186824	0.307507408202121
RamDA_00h_F10	cluster_6	00h	0.089910128002511	0.293876734809761	0.41109602258916
RamDA_00h_F10	cluster_7	00h	0.089910128002511	-0.877144587403862	0.438744352823695
RamDA_00h_F11	cluster_1	00h	0.0940091830640231	-0.835861290330676	0.597197569060623
RamDA_00h_F11	cluster_2	00h	0.0940091830640231	1.56902339646206	0.16435803759191
RamDA_00h_F11	cluster_3	00h	0.0940091830640231	0.000646951146556206	0.878128758311256
RamDA_00h_F11	cluster_4	00h	0.0940091830640231	-1.47368198900343	0.264384002672079
RamDA_00h_F11	cluster_5	00h	0.0940091830640231	1.01506412063583	0.300621077403536
RamDA_00h_F11	cluster_6	00h	0.0940091830640231	0.300062020022636	0.404505982304908
RamDA_00h_F11	cluster_7	00h	0.0940091830640231	-0.854751584328958	0.433723334235687
RamDA_00h_F12	cluster_1	00h	0.160471226817988	-0.824150564056681	0.486359326987039
RamDA_00h_F12	cluster_2	00h	0.160471226817988	1.27878629733929	0.156007305132412
RamDA_00h_F12	cluster_3	00h	0.160471226817988	-0.337170168576189	0.675354870492069
RamDA_00h_F12	cluster_4	00h	0.160471226817988	-1.2850790356493	0.170143243722199
RamDA_00h_F12	cluster_5	00h	0.160471226817988	0.992947151955402	0.203593388334062
RamDA_00h_F12	cluster_6	00h	0.160471226817988	0.414730412633022	0.348153972866083
RamDA_00h_F12	cluster_7	00h	0.160471226817988	-0.45681597801072	0.433342312639268
RamDA_00h_G01	cluster_1	00h	0.160401264185308	-0.824164715865708	0.48646030283382
RamDA_00h_G01	cluster_2	00h	0.160401264185308	1.27909531420045	0.155921075309507
RamDA_00h_G01	cluster_3	00h	0.160401264185308	-0.336815590332905	0.675542152576095
RamDA_00h_G01	cluster_4	00h	0.160401264185308	-1.28529442511669	0.170157204213402
RamDA_00h_G01	cluster_5	00h	0.160401264185308	0.992960535198448	0.203678379707567
RamDA_00h_G01	cluster_6	00h	0.160401264185308	0.414594598415156	0.348164176448323
RamDA_00h_G01	cluster_7	00h	0.160401264185308	-0.457270636368869	0.433282213954459
RamDA_00h_G02	cluster_1	00h	0.118730212373809	-0.831905711394395	0.552618204184955
RamDA_00h_G02	cluster_2	00h	0.118730212373809	1.46190328419349	0.137556190068427
RamDA_00h_G02	cluster_3	00h	0.118730212373809	-0.124702344203839	0.796789017409642
RamDA_00h_G02	cluster_4	00h	0.118730212373809	-1.40716523424845	0.213219479014394
RamDA_00h_G02	cluster_5	00h	0.118730212373809	1.00465883094903	0.261258735989586
RamDA_00h_G02	cluster_6	00h	0.118730212373809	0.339370396358222	0.372363208776062
RamDA_00h_G02	cluster_7	00h	0.118730212373809	-0.714782857833703	0.417319089317787
RamDA_00h_G03	cluster_1	00h	0.170608001173839	-0.822061859072061	0.472130809723694
RamDA_00h_G03	cluster_2	00h	0.170608001173839	1.233957525751	0.169725114323244
RamDA_00h_G03	cluster_3	00h	0.170608001173839	-0.388395417074276	0.648824118812303
RamDA_00h_G03	cluster_4	00h	0.170608001173839	-1.25350464528519	0.17034982019166
RamDA_00h_G03	cluster_5	00h	0.170608001173839	0.991212888049548	0.191851709121406
RamDA_00h_G03	cluster_6	00h	0.170608001173839	0.434717026260057	0.347678842447459
RamDA_00h_G03	cluster_7	00h	0.170608001173839	-0.390241598109464	0.4429074866829
RamDA_00h_G04	cluster_1	00h	0.0313251977198791	-0.844556424789894	0.728436648524052
RamDA_00h_G04	cluster_2	00h	0.0313251977198791	1.8375433233777	0.303637994183981
RamDA_00h_G04	cluster_3	00h	0.0313251977198791	0.314773848349171	1.11819783035401
RamDA_00h_G04	cluster_4	00h	0.0313251977198791	-1.63060734225328	0.440707670141529
RamDA_00h_G04	cluster_5	00h	0.0313251977198791	1.04869434579475	0.417640401455819
RamDA_00h_G04	cluster_6	00h	0.0313251977198791	0.211640070496688	0.538145419471964
RamDA_00h_G04	cluster_7	00h	0.0313251977198791	-1.18192520717751	0.577380243122948
RamDA_00h_G05	cluster_1	00h	0.116076151722931	-0.832351714464707	0.557215215905787
RamDA_00h_G05	cluster_2	00h	0.116076151722931	1.47345122082778	0.139131818145833
RamDA_00h_G05	cluster_3	00h	0.116076151722931	-0.111204569299221	0.805171311321382
RamDA_00h_G05	cluster_4	00h	0.116076151722931	-1.41449704568579	0.21797769567434
RamDA_00h_G05	cluster_5	00h	0.116076151722931	1.00565981923467	0.265310383547706
RamDA_00h_G05	cluster_6	00h	0.116076151722931	0.334971056087663	0.375176118296443
RamDA_00h_G05	cluster_7	00h	0.116076151722931	-0.73024709987866	0.417995890222138
RamDA_00h_G06	cluster_1	00h	0.172469202857942	-0.821670309020791	0.469608178493473
RamDA_00h_G06	cluster_2	00h	0.172469202857942	1.22571573975395	0.172473976817864
RamDA_00h_G06	cluster_3	00h	0.172469202857942	-0.397763229301382	0.644086415608319
RamDA_00h_G06	cluster_4	00h	0.172469202857942	-1.24762960143222	0.17086235044232
RamDA_00h_G06	cluster_5	00h	0.172469202857942	0.990937305315393	0.189831173945056
RamDA_00h_G06	cluster_6	00h	0.172469202857942	0.438451155652715	0.347803218636345
RamDA_00h_G06	cluster_7	00h	0.172469202857942	-0.377873540267098	0.444835710003135
RamDA_00h_G07	cluster_1	00h	0.086490976999801	-0.836984298372274	0.611551210931946
RamDA_00h_G07	cluster_2	00h	0.086490976999801	1.60141868780296	0.177037916943196
RamDA_00h_G07	cluster_3	00h	0.086490976999801	0.0385789248293612	0.904359708657608
RamDA_00h_G07	cluster_4	00h	0.086490976999801	-1.49320269696907	0.282578633138309
RamDA_00h_G07	cluster_5	00h	0.086490976999801	1.01866341663129	0.313332552832531
RamDA_00h_G07	cluster_6	00h	0.086490976999801	0.288780387097949	0.416856476917538
RamDA_00h_G07	cluster_7	00h	0.086490976999801	-0.895667913036031	0.443448670053107
RamDA_00h_G08	cluster_1	00h	0	-0.848677221632333	0.802958805166504
RamDA_00h_G08	cluster_2	00h	0	1.97119242780102	0.387885963115526
RamDA_00h_G08	cluster_3	00h	0	0.470951378986834	1.25388362169608
RamDA_00h_G08	cluster_4	00h	0	-1.7070817402319	0.541953710848717
RamDA_00h_G08	cluster_5	00h	0	1.06671518309825	0.484346895375517
RamDA_00h_G08	cluster_6	00h	0	0.169353344223833	0.624075895402436
RamDA_00h_G08	cluster_7	00h	0	-1.34069903125491	0.687601419583408
RamDA_00h_G09	cluster_1	00h	0.062129402778381	-0.840433424405814	0.66068532416464
RamDA_00h_G09	cluster_2	00h	0.062129402778381	1.70594446505509	0.227511909222896
RamDA_00h_G09	cluster_3	00h	0.062129402778381	0.160913061185691	0.994274402997055
RamDA_00h_G09	cluster_4	00h	0.062129402778381	-1.55479539798503	0.347930673571648
RamDA_00h_G09	cluster_5	00h	0.062129402778381	1.03135569708415	0.357025356864648
RamDA_00h_G09	cluster_6	00h	0.062129402778381	0.253824993048681	0.464389261280651
RamDA_00h_G09	cluster_7	00h	0.062129402778381	-1.02429123732192	0.49015258987556
RamDA_00h_G10	cluster_1	00h	0.0144012510736921	-0.846784899341947	0.768074833428321
RamDA_00h_G10	cluster_2	00h	0.0144012510736921	1.90975474441811	0.348594326325323
RamDA_00h_G10	cluster_3	00h	0.0144012510736921	0.39916065661387	1.19046763191411
RamDA_00h_G10	cluster_4	00h	0.0144012510736921	-1.67194228500716	0.494789687377736
RamDA_00h_G10	cluster_5	00h	0.0144012510736921	1.05841878102496	0.453151025856575
RamDA_00h_G10	cluster_6	00h	0.0144012510736921	0.188775596229755	0.583491380042468
RamDA_00h_G10	cluster_7	00h	0.0144012510736921	-1.26775133463381	0.634905528768875
RamDA_00h_G11	cluster_1	00h	0.064481225202249	-0.840110483075711	0.655766658003913
RamDA_00h_G11	cluster_2	00h	0.064481225202249	1.69587756012972	0.222155758925216
RamDA_00h_G11	cluster_3	00h	0.064481225202249	0.149136259656503	0.985268999820524
RamDA_00h_G11	cluster_4	00h	0.064481225202249	-1.54893672426362	0.341255117585728
RamDA_00h_G11	cluster_5	00h	0.064481225202249	1.0300760741571	0.352638746866936
RamDA_00h_G11	cluster_6	00h	0.064481225202249	0.257114813036347	0.459336052340328
RamDA_00h_G11	cluster_7	00h	0.064481225202249	-1.01208426726962	0.484683403906149
RamDA_00h_G12	cluster_1	00h	0.0832025012787311	-0.83746555354145	0.617948791934675
RamDA_00h_G12	cluster_2	00h	0.0832025012787311	1.61556522061594	0.183090960006261
RamDA_00h_G12	cluster_3	00h	0.0832025012787311	0.0551417783195301	0.916057976390405
RamDA_00h_G12	cluster_4	00h	0.0832025012787311	-1.50165373175299	0.290860313472067
RamDA_00h_G12	cluster_5	00h	0.0832025012787311	1.02029175865772	0.319005446448038
RamDA_00h_G12	cluster_6	00h	0.0832025012787311	0.283929653750279	0.422618564817855
RamDA_00h_G12	cluster_7	00h	0.0832025012787311	-0.91335773565877	0.448414866769324
RamDA_00h_H01	cluster_1	00h	0.037164416960621	-0.843784567915207	0.715136855769187
RamDA_00h_H01	cluster_2	00h	0.037164416960621	1.81262109685706	0.288534943494374
RamDA_00h_H01	cluster_3	00h	0.037164416960621	0.285645496682333	1.09390293721273
RamDA_00h_H01	cluster_4	00h	0.037164416960621	-1.61632015449757	0.422476671313055
RamDA_00h_H01	cluster_5	00h	0.037164416960621	1.0453552260527	0.405723466863189
